,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22
0,0.0018990039825439453,0.1302027702331543,0.10353589057922363,0.016901016235351562,0.6429731845855713,0.0025129318237304688,0.015585184097290039,0.09839797019958496,0.01294708251953125,0.003236055374145508,0.013844013214111328,0.007287025451660156,1.904224157333374,0.0038259029388427734,0.002447843551635742,1.4425339698791504,0.6929669380187988,0.16230297088623047,2.557666063308716,0.01493072509765625,0.009662151336669922,0.36465978622436523
1,0.004929065704345703,0.9434671401977539,0.004410743713378906,0.0020160675048828125,0.0953521728515625,0.0020248889923095703,0.002622842788696289,0.21196413040161133,0.0026869773864746094,0.008552312850952148,0.07030034065246582,0.0048639774322509766,3.370871067047119,0.001626729965209961,0.0018429756164550781,0.24138879776000977,0.20910167694091797,0.1314089298248291,0.3351130485534668,0.009885311126708984,0.016208887100219727,0.10933089256286621
2,0.004034996032714844,0.18825221061706543,0.002526998519897461,0.029736042022705078,0.10462188720703125,0.0031728744506835938,0.0036170482635498047,0.527214765548706,0.007666349411010742,0.008242368698120117,0.017384052276611328,0.002758026123046875,1.9470648765563965,0.0023229122161865234,0.002543926239013672,1.0035529136657715,0.1764230728149414,0.13247108459472656,3.471341133117676,0.020128965377807617,0.017609119415283203,0.6118338108062744
3,0.007753849029541016,0.14664292335510254,0.002524137496948242,0.0018968582153320312,0.0906229019165039,0.003239870071411133,0.0026967525482177734,0.0859520435333252,0.003077268600463867,0.010977029800415039,0.02213597297668457,0.0020132064819335938,2.2702431678771973,0.002001047134399414,0.0016987323760986328,0.25260019302368164,0.13704228401184082,0.13125014305114746,2.464038848876953,0.012920141220092773,0.014065027236938477,0.11855673789978027
4,0.008873939514160156,0.1462101936340332,0.0038781166076660156,0.001977205276489258,0.13005495071411133,0.00251007080078125,0.004456043243408203,0.20868992805480957,0.002529144287109375,0.003448009490966797,0.01743006706237793,0.0026102066040039062,4.507071018218994,0.008739233016967773,0.002129077911376953,0.24213719367980957,0.16214704513549805,0.4349839687347412,3.0902867317199707,0.014467239379882812,0.013107061386108398,0.10542917251586914
5,0.002833127975463867,0.1323387622833252,0.002209186553955078,0.002089977264404297,0.0817267894744873,0.002118825912475586,0.002393960952758789,0.19830703735351562,0.0023012161254882812,0.002805948257446289,0.013074874877929688,0.0021309852600097656,1.7465531826019287,0.0019037723541259766,0.001811981201171875,0.2280728816986084,0.12506604194641113,0.12020397186279297,0.9489471912384033,0.008055925369262695,0.003665924072265625,0.10791397094726562
6,0.002480030059814453,0.12752294540405273,0.09071803092956543,0.0021371841430664062,0.09135675430297852,0.0018770694732666016,0.0026292800903320312,0.19893765449523926,0.0031728744506835938,0.002415895462036133,0.01476907730102539,0.0021419525146484375,1.6182949542999268,0.0019028186798095703,0.0020661354064941406,0.2330317497253418,0.13689208030700684,0.11758708953857422,2.114516019821167,0.008002042770385742,0.01329493522644043,0.10757780075073242
7,0.0028069019317626953,0.13343095779418945,0.1438431739807129,0.0033330917358398438,0.08835816383361816,0.006723165512084961,0.0069658756256103516,0.25321412086486816,0.0020499229431152344,0.002649068832397461,0.017244815826416016,0.005048990249633789,1.938621997833252,0.002660989761352539,0.0022869110107421875,0.25194382667541504,0.13414597511291504,0.549670934677124,1.607532024383545,0.015631914138793945,0.00939798355102539,0.11447691917419434
8,0.008616209030151367,0.13609075546264648,0.0026929378509521484,0.0031790733337402344,0.7041709423065186,0.0019290447235107422,0.002862215042114258,0.3049509525299072,0.0049648284912109375,0.003271818161010742,0.017444849014282227,0.002702951431274414,2.6986680030822754,0.38970494270324707,0.004283905029296875,0.7451999187469482,0.20581293106079102,0.21511292457580566,0.8533382415771484,0.01079869270324707,0.016849994659423828,0.23216795921325684
9,0.002686023712158203,0.4411740303039551,0.16941118240356445,0.004143714904785156,0.08855199813842773,0.0025420188903808594,0.0077168941497802734,0.24356412887573242,0.00460505485534668,0.0028820037841796875,0.04235696792602539,0.0049860477447509766,3.875014066696167,0.21413969993591309,0.003657102584838867,0.2577962875366211,0.14380812644958496,0.2743368148803711,4.16411280632019,0.008271932601928711,0.024569272994995117,0.11519384384155273
10,0.007602214813232422,0.1287705898284912,0.003905057907104492,0.0035119056701660156,0.008213996887207031,0.001725912094116211,0.002386808395385742,0.2519102096557617,0.002226114273071289,0.004019975662231445,0.019368886947631836,0.005339145660400391,2.0183050632476807,0.0017976760864257812,0.01701498031616211,0.2523369789123535,0.13239216804504395,0.13040494918823242,0.69769287109375,0.008960962295532227,0.012125253677368164,0.10990571975708008
11,0.002318859100341797,0.13877201080322266,0.09790301322937012,0.0021619796752929688,0.08575606346130371,0.001943826675415039,0.003451108932495117,0.09712576866149902,0.004589080810546875,0.0019910335540771484,0.013877153396606445,0.0034019947052001953,1.6472208499908447,0.11758017539978027,0.001741170883178711,0.24659514427185059,0.1340489387512207,0.12203598022460938,1.0648550987243652,0.009081125259399414,0.0035059452056884766,0.12363791465759277
12,0.04592180252075195,0.13418292999267578,0.003342151641845703,0.0022759437561035156,0.09082961082458496,0.0024988651275634766,0.0026748180389404297,0.21049118041992188,0.005085945129394531,0.004445314407348633,0.013544082641601562,0.002624034881591797,1.95613694190979,0.001512765884399414,0.0034711360931396484,0.37436819076538086,0.15488386154174805,0.15988612174987793,1.5092008113861084,0.02899312973022461,0.013781070709228516,0.10874605178833008
13,0.0021152496337890625,0.1371469497680664,0.006035804748535156,0.006910800933837891,0.08769989013671875,0.001680135726928711,0.004951000213623047,0.202437162399292,0.002418041229248047,0.004164934158325195,0.01470804214477539,0.005869865417480469,1.9372618198394775,0.0034432411193847656,0.003062009811401367,0.3404991626739502,0.13312315940856934,0.11555004119873047,0.9227766990661621,0.00897836685180664,0.013777732849121094,0.14045381546020508
14,0.0022208690643310547,0.12485194206237793,0.002065896987915039,0.002282857894897461,0.08408069610595703,0.001741170883178711,0.0024640560150146484,0.08591008186340332,0.0037848949432373047,0.002969980239868164,0.01813220977783203,0.0021381378173828125,1.778925895690918,0.0019593238830566406,0.0028159618377685547,0.23496294021606445,0.12950921058654785,0.11131095886230469,2.1255927085876465,0.012512922286987305,0.0189208984375,0.10870671272277832
15,0.0022940635681152344,0.12725400924682617,0.002485990524291992,0.0019321441650390625,0.10083985328674316,0.001917123794555664,0.0029838085174560547,0.23035597801208496,0.0035240650177001953,0.0021469593048095703,0.012418031692504883,0.002249002456665039,1.653778076171875,0.11575984954833984,0.0018007755279541016,0.24274325370788574,0.12114500999450684,0.13143420219421387,1.2048308849334717,0.015352725982666016,0.004686832427978516,0.10650086402893066
16,0.002119302749633789,0.12739205360412598,0.09553813934326172,0.002560853958129883,0.08578276634216309,0.002456188201904297,0.002679109573364258,0.1983199119567871,0.004148960113525391,0.00403904914855957,0.013134002685546875,0.0018570423126220703,1.5890049934387207,0.11092209815979004,0.001712799072265625,0.2351369857788086,0.12956905364990234,0.1240689754486084,0.002031087875366211,0.011584997177124023,0.005938291549682617,0.10723710060119629
17,0.002228975296020508,0.1276853084564209,0.0957329273223877,0.0027158260345458984,0.0943307876586914,0.0015850067138671875,0.0029969215393066406,0.20025181770324707,0.0031080245971679688,0.0036852359771728516,0.018551111221313477,0.002936124801635742,1.665358066558838,0.002816915512084961,0.0025429725646972656,0.36250805854797363,0.12695908546447754,0.12688422203063965,2.614577293395996,0.009093999862670898,0.003506898880004883,0.109130859375
