,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22
15,0.003036975860595703,0.1652390956878662,0.0025551319122314453,0.002611875534057617,0.09074997901916504,0.0015668869018554688,0.00412297248840332,0.2073349952697754,0.002103090286254883,0.006211996078491211,0.017728090286254883,0.006178140640258789,2.1718878746032715,0.23277902603149414,0.0033469200134277344,0.26149415969848633,0.1418619155883789,0.12983393669128418,1.2139549255371094,0.00824594497680664,0.005441904067993164,0.10875105857849121
16,0.0017919540405273438,0.13291716575622559,0.09800124168395996,0.007005214691162109,0.08905410766601562,0.002193927764892578,0.0030269622802734375,0.22299599647521973,0.0027320384979248047,0.0024421215057373047,0.01755213737487793,0.0020399093627929688,1.8221209049224854,0.11027312278747559,0.002069711685180664,0.3423149585723877,0.1293790340423584,0.1286461353302002,0.003970146179199219,0.010469913482666016,0.0037508010864257812,0.3189661502838135
17,0.0023238658905029297,0.12991786003112793,0.09155988693237305,0.002778768539428711,0.11027193069458008,0.0052318572998046875,0.002514362335205078,0.2424640655517578,0.003209829330444336,0.0022487640380859375,0.017199993133544922,0.002349853515625,2.4791040420532227,0.0021691322326660156,0.002062082290649414,0.36014389991760254,0.27057480812072754,0.1233680248260498,2.9116928577423096,0.013646841049194336,0.005496978759765625,0.1463921070098877
18,0.0025930404663085938,0.13459515571594238,0.1689310073852539,0.0022268295288085938,0.08277320861816406,0.0023508071899414062,0.025902986526489258,0.1982121467590332,0.0025300979614257812,0.0028142929077148438,0.017249107360839844,0.002929210662841797,2.2044270038604736,0.5625979900360107,0.0018110275268554688,0.26675891876220703,0.12425518035888672,0.43671417236328125,2.473423957824707,0.008510112762451172,0.037535905838012695,0.12947368621826172
19,0.003949880599975586,0.15523386001586914,0.10520696640014648,0.005182981491088867,0.09351706504821777,0.0021049976348876953,0.008301973342895508,0.08472800254821777,0.0023238658905029297,0.1572709083557129,0.02092909812927246,0.004019021987915039,1.578486680984497,0.1469411849975586,0.0031511783599853516,0.2507779598236084,0.15044784545898438,0.10349512100219727,0.005154132843017578,0.009788751602172852,0.012363910675048828,0.136397123336792
20,0.0032739639282226562,0.1470470428466797,0.1251697540283203,0.0099639892578125,0.0884242057800293,0.0020542144775390625,0.008069992065429688,0.1107327938079834,0.002849102020263672,0.009659767150878906,0.013147115707397461,0.001940011978149414,1.5667178630828857,0.12877583503723145,0.0018990039825439453,0.32471299171447754,0.1323859691619873,0.11915421485900879,1.8879690170288086,0.010628700256347656,0.008552312850952148,0.14325475692749023
21,0.014714717864990234,0.14662384986877441,0.0019237995147705078,0.008334875106811523,0.19104385375976562,0.005769968032836914,0.003220796585083008,0.17966985702514648,0.008147001266479492,0.0056989192962646484,0.01609492301940918,0.0016438961029052734,1.9658617973327637,0.005976200103759766,0.002732992172241211,0.534710168838501,0.24169397354125977,0.19515705108642578,2.8803551197052,0.016728878021240234,0.014670133590698242,0.6321589946746826
22,0.008782148361206055,0.16624689102172852,0.19875383377075195,0.0034389495849609375,0.09666013717651367,0.001962900161743164,0.004382133483886719,0.22542786598205566,0.004125356674194336,0.005681037902832031,0.026978015899658203,0.013730049133300781,3.7482519149780273,0.4593009948730469,0.0034439563751220703,0.39674997329711914,0.14124107360839844,1.0714988708496094,3.4496169090270996,0.04324197769165039,0.030046939849853516,0.12056994438171387
23,0.0037953853607177734,0.13460803031921387,0.10014009475708008,0.002541065216064453,0.08962726593017578,0.0013320446014404297,0.0030820369720458984,0.2584190368652344,0.003262042999267578,0.005270242691040039,0.016810178756713867,0.002705812454223633,1.722048044204712,0.12311697006225586,0.0034198760986328125,0.25355100631713867,0.14498615264892578,0.12726283073425293,4.203851699829102,0.009296894073486328,0.017076969146728516,0.11400914192199707
24,0.002593994140625,0.14209198951721191,0.10225915908813477,0.002354145050048828,0.0924680233001709,0.0017039775848388672,0.0038170814514160156,0.13210487365722656,0.002277851104736328,0.0031080245971679688,0.01855778694152832,0.0022389888763427734,1.5554280281066895,0.12057209014892578,0.0025339126586914062,0.251209020614624,0.13791799545288086,0.11844396591186523,2.6415200233459473,0.007716178894042969,0.0066072940826416016,0.1174771785736084
25,0.0021932125091552734,0.1372368335723877,0.1068410873413086,0.003840208053588867,0.08840298652648926,0.0015490055084228516,0.0024487972259521484,0.08665990829467773,0.003011941909790039,0.12434506416320801,0.02182602882385254,0.0020220279693603516,1.6000480651855469,0.0016031265258789062,0.0018947124481201172,0.2567899227142334,0.1394329071044922,0.12430286407470703,0.4649538993835449,0.00840902328491211,0.012846946716308594,0.10364794731140137
26,0.0021588802337646484,0.1306607723236084,0.0029752254486083984,0.0024492740631103516,0.09067583084106445,0.001695871353149414,0.0026450157165527344,0.21208500862121582,0.0026950836181640625,0.002665996551513672,0.014701128005981445,0.002792835235595703,1.6291289329528809,0.0018880367279052734,0.001615762710571289,0.2640256881713867,0.14407920837402344,0.12694382667541504,1.8352291584014893,0.009970903396606445,0.016397953033447266,0.11243104934692383
27,0.0019202232360839844,0.13413500785827637,0.0031969547271728516,0.002025127410888672,0.08771395683288574,0.0017130374908447266,0.0025322437286376953,0.20943284034729004,0.002735137939453125,0.0029778480529785156,0.015890121459960938,0.0018579959869384766,1.5640859603881836,0.0020589828491210938,0.002185821533203125,0.24970126152038574,0.12920808792114258,0.11068916320800781,0.3337857723236084,0.010170936584472656,0.012428998947143555,0.11120891571044922
28,0.0023937225341796875,0.13532805442810059,0.0029451847076416016,0.0018630027770996094,0.08967876434326172,0.002073049545288086,0.0024390220642089844,0.20510005950927734,0.002164125442504883,0.00209808349609375,0.013340950012207031,0.0018639564514160156,1.541205883026123,0.0017871856689453125,0.0017352104187011719,0.23177790641784668,0.12302899360656738,0.12057995796203613,2.099349021911621,0.012713909149169922,0.0034019947052001953,0.1053929328918457
29,0.0016319751739501953,0.12269997596740723,0.09480094909667969,0.0017342567443847656,0.08223581314086914,0.0013649463653564453,0.002439260482788086,0.19364309310913086,0.002301931381225586,0.0024139881134033203,0.015655040740966797,0.0019888877868652344,1.5105137825012207,0.0017039775848388672,0.0020647048950195312,0.23652935028076172,0.1208031177520752,0.10781693458557129,0.0018270015716552734,0.007548332214355469,0.01270604133605957,0.10330605506896973
